Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Charge Amount (log1p),Customer Value (log1p),Seconds of Use (log1p),Frequency of use (log1p),Frequency of SMS (log1p),Distinct Called Numbers (log1p)
6,0,32,1,8630,107,126,36,3,1,1,30,853.48,0,0.6931471805599453,6.75049309678144,9.063115652219658,4.68213122712422,4.844187086458591,3.6109179126442243
18,0,34,7,10375,90,0,40,4,1,1,45,261.625,0,2.0794415416798357,5.570727159165164,9.24725072599628,4.51085950651685,0.0,3.713572066704308
14,0,15,0,9122,172,82,43,4,1,1,45,437.35,0,0.0,6.083017678034595,9.118553976345474,5.153291594497779,4.418840607796598,3.784189633918261
11,0,16,1,6203,141,110,44,2,2,1,25,780.48,0,0.6931471805599453,6.661189557723435,8.73294952429643,4.955827057601261,4.709530201312334,3.8066624897703196
12,0,26,2,2260,42,50,22,3,1,1,30,292.08,0,1.0986122886681098,5.6804456092917635,7.72356247227797,3.7612001156935624,3.9318256327243257,3.1354942159291497
9,0,40,0,2223,48,42,35,3,1,2,30,258.84,1,0.0,5.560066056973313,7.707062655370473,3.8918202981106265,3.7612001156935624,3.58351893845611
0,0,32,1,6595,97,39,24,5,1,1,55,158.88,0,0.6931471805599453,5.074423533843123,8.794218683679489,4.584967478670572,3.6888794541139363,3.2188758248682006
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0,0.6931471805599453,7.363888152542081,7.922623574217286,4.204692619390966,5.905361848054571,3.295836866004329
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,42,2,3855,84,42,32,3,1,1,30,325.56,0,1.0986122886681098,5.788613699061535,8.257385655730436,4.442651256490317,3.7612001156935624,3.4965075614664802
0,0,30,0,2475,13,0,10,3,1,1,30,99.52,0,0.0,4.610356712675391,7.814399633804487,2.6390573296152584,0.0,2.3978952727983707
7,0,38,1,4023,88,9,30,3,1,1,30,200.44,0,0.6931471805599453,5.305491570296037,8.300031711779575,4.48863636973214,2.302585092994046,3.4339872044851463
3,0,37,0,7508,127,384,43,2,1,1,25,2071.575,0,0.0,7.636547074533202,8.923857580099885,4.852030263919617,5.953243334287785,3.784189633918261
6,0,38,1,3285,28,492,11,3,1,1,30,2100.52,0,0.6931471805599453,7.6504161714115435,8.097426298597213,3.367295829986474,6.20050917404269,2.4849066497880004
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1,0.0,3.7242465979512276,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
5,1,14,2,1487,25,8,8,3,1,1,30,92.48,1,1.0986122886681098,4.537747509670657,7.305188215393037,3.258096538021482,2.1972245773362196,2.1972245773362196
10,0,36,2,11590,152,7,44,4,1,1,45,311.05,0,1.0986122886681098,5.743163431380052,9.357984213888745,5.030437921392435,2.0794415416798357,3.8066624897703196
13,0,27,0,890,26,19,10,2,1,2,25,126.72,0,0.0,4.849840367846581,6.792344427470809,3.295836866004329,2.995732273553991,2.3978952727983707
16,0,26,0,650,35,1,14,2,1,2,25,35.325,1,0.0,3.5925062094563467,6.478509642208569,3.58351893845611,0.6931471805599453,2.70805020110221
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,33,0,1765,36,143,21,2,1,1,25,724.545,0,0.0,6.586923096589533,7.476472381163905,3.6109179126442243,4.969813299576001,3.091042453358316
7,0,29,0,475,21,13,9,2,1,2,25,80.82,0,0.0,4.404521712501253,6.16541785423142,3.091042453358316,2.6390573296152584,2.302585092994046
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
14,0,40,3,7515,103,201,28,3,1,1,30,1108.72,0,1.3862943611198906,7.011863010233177,8.924789360533357,4.6443908991413725,5.308267697401205,3.367295829986474
0,0,39,0,7283,123,387,45,2,1,1,25,2074.77,0,0.0,7.638087448167384,8.8934354408475,4.820281565605037,5.961005339623274,3.828641396489095
6,1,36,0,2865,43,13,19,2,1,2,25,189.36,1,0.0,5.24891701625291,7.960672608388117,3.784189633918261,2.6390573296152584,2.995732273553991
0,0,36,0,1488,42,0,16,1,1,1,15,84.15,0,0.0,4.444414407108697,7.305860032684009,3.7612001156935624,0.0,2.833213344056216
0,0,7,0,4085,34,208,8,3,1,1,30,996.76,0,0.0,6.905512766429357,8.315321775377567,3.5553480614894135,5.342334251964811,2.1972245773362196
0,0,23,0,0,0,10,0,4,1,2,45,25.0,0,0.0,3.258096538021482,0.0,0.0,2.3978952727983707,0.0
5,0,40,0,7688,135,395,48,2,1,1,25,2129.535,0,0.0,7.6641284008735555,8.94754601503218,4.912654885736052,5.981414211254481,3.8918202981106265
18,0,40,2,4270,89,48,33,3,1,1,30,366.36,0,1.0986122886681098,5.906342293691147,8.359603270841466,4.499809670330265,3.8918202981106265,3.5263605246161616
12,0,41,0,4378,74,12,40,1,1,1,15,310.86,0,0.0,5.742554369156739,8.384575666801398,4.31748811353631,2.5649493574615367,3.713572066704308
0,0,7,0,4275,35,217,11,3,1,1,30,1040.4,0,0.0,6.948321240728799,8.360773272144936,3.58351893845611,5.384495062789089,2.4849066497880004
14,0,39,2,11960,161,27,52,4,1,1,45,370.525,0,1.0986122886681098,5.917616156644633,9.389406636049465,5.087596335232384,3.332204510175204,3.970291913552122
9,0,28,1,1873,45,37,70,5,1,1,55,84.27,0,0.6931471805599453,4.445822692753958,7.535830462798367,3.828641396489095,3.6375861597263857,4.2626798770413155
0,1,25,0,1010,30,186,9,2,2,1,25,883.8,1,0.0,6.785361630768071,6.918695219020472,3.4339872044851463,5.231108616854587,2.302585092994046
3,0,23,0,1130,10,20,4,4,1,2,45,78.5,0,0.0,4.375757021660286,7.030857476116121,2.3978952727983707,3.044522437723423,1.6094379124341003
10,0,10,0,8932,165,65,39,4,1,1,45,389.925,0,0.0,5.968515725729574,9.09750756370184,5.111987788356544,4.189654742026425,3.6888794541139363
6,0,45,0,703,13,24,10,3,1,2,30,124.64,0,0.0,4.833420674670446,6.556778356158042,2.6390573296152584,3.2188758248682006,2.3978952727983707
28,0,43,10,10740,105,16,45,5,2,1,55,186.675,0,2.3978952727983707,5.234711743459066,9.281823473598047,4.663439094112067,2.833213344056216,3.828641396489095
2,0,24,1,1135,28,182,6,2,2,1,25,871.335,0,0.6931471805599453,6.77117352444485,7.035268599281097,3.367295829986474,5.209486152841421,1.9459101490553132
6,0,32,0,1210,18,38,9,4,1,2,45,125.7,0,0.0,4.841822087327094,7.099201743553092,2.9444389791664403,3.6635616461296463,2.302585092994046
3,0,38,1,688,10,14,6,4,1,1,45,52.45,1,0.6931471805599453,3.9787466374710543,6.535241271013659,2.3978952727983707,2.70805020110221,1.9459101490553132
8,0,40,1,2698,64,9,35,2,1,1,25,164.79,0,0.6931471805599453,5.110721927251374,7.900636613018005,4.174387269895637,2.302585092994046,3.58351893845611
7,0,40,0,1015,20,20,10,3,1,2,30,121.4,0,0.0,4.807294370078226,6.923628628138427,3.044522437723423,3.044522437723423,2.3978952727983707
9,0,20,1,2190,33,44,19,3,1,1,30,264.92,0,0.6931471805599453,5.583195511667084,7.692113339595466,3.5263605246161616,3.8066624897703196,2.995732273553991
12,0,35,0,2393,42,30,28,4,1,2,45,135.875,1,0.0,4.919068100570765,7.780720886117918,3.7612001156935624,3.4339872044851463,3.367295829986474
17,0,19,0,6098,137,71,29,2,2,1,25,600.075,0,0.0,6.398719718762643,8.715880102296456,4.927253685157205,4.276666119016055,3.4011973816621555
5,0,11,2,4450,43,220,12,3,1,1,30,1059.72,0,1.0986122886681098,6.966703201806463,8.400884069015854,3.784189633918261,5.3981627015177525,2.5649493574615367
12,0,36,1,4595,75,7,15,3,1,1,30,214.8,0,0.6931471805599453,5.374352052824034,8.432941638968646,4.330733340286331,2.0794415416798357,2.772588722239781
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,38,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,39,0,318,5,7,4,2,1,2,25,46.035,0,0.0,3.8508920054239146,5.765191102784844,1.791759469228055,2.0794415416798357,1.6094379124341003
20,0,29,0,1605,41,38,24,3,1,2,30,217.84,0,0.0,5.388340869195625,7.381501894506707,3.7376696182833684,3.6635616461296463,3.2188758248682006
11,0,15,0,6088,135,78,40,1,2,1,15,771.265,0,0.0,6.649327755371788,8.714239143608575,4.912654885736052,4.3694478524670215,3.713572066704308
12,0,37,0,3105,46,7,15,3,1,2,30,154.04,1,0.0,5.043683148142456,8.041091003708633,3.8501476017100584,2.0794415416798357,2.772588722239781
4,0,37,0,2245,33,253,14,3,1,1,30,1103.12,0,0.0,7.00680391658227,7.716906135298388,3.5263605246161616,5.537334267018537,2.70805020110221
13,0,18,4,3157,51,38,21,3,1,1,30,280.32,0,1.6094379124341003,5.639492811439817,8.057694194815587,3.9512437185814275,3.6635616461296463,3.091042453358316
16,0,39,3,9230,126,142,42,3,1,1,30,942.24,0,1.3862943611198906,6.849320757144968,9.130322663990151,4.844187086458591,4.962844630259907,3.7612001156935624
9,0,34,0,2283,50,7,13,3,1,2,30,121.32,0,0.0,4.8066405616208066,7.7336835707759,3.9318256327243257,2.0794415416798357,2.6390573296152584
5,0,39,0,563,8,9,4,3,1,2,30,58.84,0,0.0,4.091674333666222,6.335054251498059,2.1972245773362196,2.302585092994046,1.6094379124341003
12,0,40,3,11885,166,50,53,4,1,1,45,426.275,0,1.3862943611198906,6.057427834034569,9.383116515926606,5.117993812416755,3.9318256327243257,3.9889840465642745
0,0,33,0,5433,81,0,5,2,1,1,25,248.13,0,0.0,5.517974848577414,8.600430789986293,4.406719247264253,0.0,1.791759469228055
10,0,38,1,2568,66,391,28,3,1,1,30,1669.36,0,0.6931471805599453,7.420794451041448,7.851271997109883,4.204692619390966,5.971261839790462,3.367295829986474
23,0,29,0,1000,43,8,13,2,1,2,25,82.935,1,0.0,4.430042689774377,6.90875477931522,3.784189633918261,2.1972245773362196,2.6390573296152584
3,0,33,1,6785,97,14,22,5,1,1,55,124.23,0,0.6931471805599453,4.830152046575941,8.822616945344176,4.584967478670572,2.70805020110221,3.1354942159291497
14,1,12,3,2502,36,15,9,3,1,1,30,161.52,1,1.3862943611198906,5.090801071119526,7.8252452914317745,3.6109179126442243,2.772588722239781,2.302585092994046
29,1,40,10,10800,102,13,46,5,2,1,55,183.03,0,2.3978952727983707,5.215098787797103,9.287394001418473,4.634728988229636,2.6390573296152584,3.8501476017100584
0,0,3,0,1103,11,0,1,2,1,1,25,50.13,1,0.0,3.934371409091908,7.00669522683704,2.4849066497880004,0.0,0.6931471805599453
10,0,34,0,3395,46,10,14,3,1,2,30,177.64,1,0.0,5.185372607531902,8.130353547431238,3.8501476017100584,2.3978952727983707,2.70805020110221
0,0,7,0,3895,33,199,5,3,1,1,30,953.12,0,0.0,6.860789449701392,8.267705664762426,3.5263605246161616,5.298317366548036,1.791759469228055
11,0,45,3,3400,39,498,11,4,1,1,45,1330.975,0,1.3862943611198906,7.19441808215543,8.131824785007195,3.6888794541139363,6.212606095751519,2.4849066497880004
11,0,35,1,11690,158,8,45,4,1,1,45,316.2,0,0.6931471805599453,5.7595324897606925,9.366574594006819,5.0689042022202315,2.1972245773362196,3.828641396489095
1,0,24,0,1508,36,25,66,4,1,1,45,101.1,0,0.0,4.625952725170619,7.319202458767849,3.6109179126442243,3.258096538021482,4.204692619390966
5,0,43,1,2393,64,10,34,2,1,1,25,155.565,0,0.6931471805599453,5.053471259215568,7.780720886117918,4.174387269895637,2.3978952727983707,3.5553480614894135
0,1,11,1,1263,15,3,9,3,1,1,30,63.12,1,0.6931471805599453,4.160756327741352,7.142036574706803,2.772588722239781,1.3862943611198906,2.302585092994046
4,0,24,0,515,21,0,13,2,1,1,25,24.12,0,0.0,3.223664341599998,6.246106765481563,3.091042453358316,0.0,2.6390573296152584
5,0,38,1,2638,61,7,33,2,1,1,25,152.955,0,0.6931471805599453,5.036660351920406,7.878155336503324,4.127134385045092,2.0794415416798357,3.5263605246161616
0,0,23,0,2920,55,1,21,3,1,1,30,123.0,0,0.0,4.820281565605037,7.979681302387741,4.02535169073515,0.6931471805599453,3.091042453358316
7,0,38,2,11580,160,43,51,4,1,1,45,401.0,0,1.0986122886681098,5.996452088619021,9.357121103184378,5.081404364984463,3.784189633918261,3.9512437185814275
19,0,19,2,6453,144,90,44,2,2,1,25,701.865,0,1.0986122886681098,6.555164839230346,8.772455372611907,4.976733742420574,4.51085950651685,3.8066624897703196
8,0,36,1,3320,31,480,6,3,1,1,30,2054.04,0,0.6931471805599453,7.628050591461094,8.108021221376747,3.4657359027997265,6.175867270105761,1.9459101490553132
0,0,34,0,318,4,0,3,2,1,2,25,14.49,0,0.0,2.740194654428777,5.765191102784844,1.6094379124341003,0.0,1.3862943611198906
3,0,33,0,933,7,8,5,4,1,2,45,43.5,1,0.0,3.7954891891721947,6.839476438228843,2.0794415416798357,2.1972245773362196,1.791759469228055
13,0,41,2,4790,83,44,23,3,1,1,30,370.92,0,1.0986122886681098,5.918678777382329,8.474494436883122,4.430816798843313,3.8066624897703196,3.1780538303479458
4,0,34,3,6720,113,269,33,2,2,1,25,1517.985,0,1.3862943611198906,7.325797627629306,8.812992231969966,4.736198448394496,5.598421958998375,3.5263605246161616
3,0,34,0,3030,23,9,17,3,1,1,30,158.12,0,0.0,5.069658634545717,8.016647877057803,3.1780538303479458,2.302585092994046,2.8903717578961645
16,0,21,1,6348,145,93,46,2,2,1,25,710.685,0,0.6931471805599453,6.567635397786925,8.75605259917045,4.983606621708336,4.543294782270004,3.8501476017100584
5,0,17,1,1820,24,24,11,3,1,1,30,169.76,0,0.6931471805599453,5.140259061889761,7.507141079727608,3.2188758248682006,3.2188758248682006,2.4849066497880004
9,1,36,0,5218,88,5,9,2,1,1,25,261.27,1,0.0,5.569374507476245,8.560061091643414,4.48863636973214,1.791759469228055,2.302585092994046
0,0,37,1,2905,27,508,10,3,1,1,30,2149.28,0,0.6931471805599453,7.673353345200325,7.974532844130228,3.332204510175204,6.2324480165505225,2.3978952727983707
20,0,41,0,3253,71,23,19,4,1,2,45,140.6,0,0.0,4.953006181259619,8.087640287778983,4.276666119016055,3.1780538303479458,2.995732273553991
8,0,43,2,1973,37,15,9,4,1,1,45,87.75,0,1.0986122886681098,4.485823428355525,7.587817219993427,3.6375861597263857,2.772588722239781,2.302585092994046
0,0,16,0,0,0,0,0,2,1,1,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,38,0,305,6,7,2,5,1,1,55,15.165,0,0.0,2.7828484111773966,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,38,0,110,4,0,1,2,1,2,25,5.13,0,0.0,1.81319474994812,4.709530201312334,1.6094379124341003,0.0,0.6931471805599453
7,0,44,0,1180,26,15,14,3,1,2,30,108.24,0,0.0,4.693547296605504,7.074116816197362,3.295836866004329,2.772588722239781,2.70805020110221
0,0,35,0,530,6,2,3,3,1,2,30,29.44,0,0.0,3.415757532993485,6.274762021241939,1.9459101490553132,1.0986122886681098,1.3862943611198906
20,0,33,2,1790,48,41,21,2,1,1,25,267.21,0,1.0986122886681098,5.591770255760243,7.490529402060711,3.8918202981106265,3.7376696182833684,3.091042453358316
16,1,43,0,2573,56,49,34,4,1,2,45,188.225,1,0.0,5.242936783195231,7.853216388156072,4.04305126783455,3.912023005428146,3.5553480614894135
2,0,41,0,628,13,17,5,4,1,2,45,58.525,1,0.0,4.086396392372927,6.444131256700441,2.6390573296152584,2.8903717578961645,1.791759469228055
1,0,9,1,1297,18,0,4,3,1,1,30,52.6,1,0.6931471805599453,3.9815490680767565,7.168579897264035,2.9444389791664403,0.0,1.6094379124341003
8,0,43,1,5918,101,15,13,3,1,1,30,300.76,0,0.6931471805599453,5.709631999445093,8.685922794690725,4.624972813284271,2.772588722239781,2.6390573296152584
0,0,27,0,3000,57,11,25,3,1,1,30,166.28,0,0.0,5.1196690551203785,8.006700845440367,4.060443010546419,2.4849066497880004,3.258096538021482
7,0,34,0,15305,174,139,25,2,1,1,25,1322.055,0,0.0,7.187698735435286,9.636000187369866,5.1647859739235145,4.941642422609304,3.258096538021482
3,0,37,0,1528,43,0,17,3,1,2,30,62.84,0,0.0,4.1563799531415535,7.332369205929062,3.784189633918261,0.0,2.8903717578961645
10,1,44,0,1193,23,31,12,4,1,2,45,107.9,1,0.0,4.690430029938915,7.085064293952548,3.1780538303479458,3.4657359027997265,2.5649493574615367
0,0,24,0,1120,14,35,16,4,1,2,45,115.85,0,0.0,4.760891060984867,7.02197642307216,2.70805020110221,3.58351893845611,2.833213344056216
4,0,33,0,1848,32,0,25,3,1,2,30,75.2,1,0.0,4.333361462692601,7.522400231387125,3.4965075614664802,0.0,3.258096538021482
0,0,31,0,2055,27,270,15,3,1,1,30,1163.28,0,0.0,7.059858149192091,7.628517626575055,3.332204510175204,5.602118820879701,2.772588722239781
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
5,0,42,0,393,12,15,8,3,1,2,30,76.2,1,0.0,4.3463994570307305,5.976350909297934,2.5649493574615367,2.772588722239781,2.1972245773362196
14,0,38,2,7428,86,116,37,2,1,1,25,860.13,0,1.0986122886681098,6.758245480254465,8.913146539151807,4.465908118654584,4.762173934797756,3.6375861597263857
4,1,33,0,2685,35,2,14,2,1,2,25,131.4,1,0.0,4.885827643502908,7.895808377083183,3.58351893845611,1.0986122886681098,2.70805020110221
0,0,18,0,1505,25,19,11,2,1,1,25,154.35,0,0.0,5.045680635839056,7.317212408359839,3.258096538021482,2.995732273553991,2.4849066497880004
8,0,27,3,1915,46,214,26,2,2,1,25,1051.245,0,1.3862943611198906,6.958681255916891,7.557994958530806,3.8501476017100584,5.3706380281276624,3.295836866004329
0,0,41,0,830,18,8,15,2,1,2,25,74.16,0,0.0,4.319619174545265,6.7226297948554485,2.9444389791664403,2.1972245773362196,2.772588722239781
4,1,34,0,1963,38,27,29,3,1,2,30,188.04,1,0.0,5.241958632878652,7.582738488914411,3.6635616461296463,3.332204510175204,3.4011973816621555
0,0,38,0,1443,21,3,8,3,1,1,30,70.56,0,0.0,4.270536258640519,7.275172319452771,3.091042453358316,1.3862943611198906,2.1972245773362196
6,0,36,1,7633,125,380,40,3,1,1,30,1830.32,0,0.6931471805599453,7.512792297290783,8.940367233305174,4.836281906951478,5.942799375126701,3.713572066704308
0,0,36,0,0,0,1,0,2,1,2,25,4.5,1,0.0,1.7047480922384253,0.0,0.0,0.6931471805599453,0.0
30,1,35,0,1450,54,32,22,3,1,2,30,188.16,1,0.0,5.242593217775675,7.280008252884188,4.007333185232471,3.4965075614664802,3.1354942159291497
9,1,36,4,7025,119,276,35,3,2,1,30,1389.76,0,1.6094379124341003,7.237605639294463,8.857372832825773,4.787491742782046,5.6240175061873385,3.58351893845611
2,0,36,1,11275,154,36,49,4,1,1,45,375.725,0,0.6931471805599453,5.9315154783042185,9.330431852234003,5.043425116919247,3.6109179126442243,3.912023005428146
3,0,39,0,990,19,0,10,2,1,2,25,45.405,0,0.0,3.8374072120473564,6.898714534329988,2.995732273553991,0.0,2.3978952727983707
14,0,40,2,8523,144,399,45,3,1,1,30,1942.68,0,1.0986122886681098,7.572338362417329,9.050640993218508,4.976733742420574,5.991464547107982,3.828641396489095
0,0,33,0,510,5,0,7,2,1,2,25,23.175,0,0.0,3.185319041339358,6.236369590203704,1.791759469228055,0.0,2.0794415416798357
3,0,30,0,2148,48,344,21,2,1,1,25,1646.82,0,0.0,7.407208481203147,7.67275789664251,3.8918202981106265,5.84354441703136,3.091042453358316
0,0,31,0,1668,19,0,5,3,1,1,30,67.48,0,0.0,4.226541731833486,7.419979923661835,2.995732273553991,0.0,1.791759469228055
0,0,3,0,4005,32,198,4,3,1,1,30,953.48,0,0.0,6.861166689567545,8.295548516225763,3.4965075614664802,5.293304824724492,1.6094379124341003
13,0,20,1,6087,141,86,41,2,2,1,25,667.26,0,0.6931471805599453,6.504677319366471,8.714074899541522,4.955827057601261,4.465908118654584,3.7376696182833684
2,0,37,0,3660,60,0,17,2,1,1,25,167.4,0,0.0,5.126342101808226,8.205491613120236,4.110873864173311,0.0,2.8903717578961645
4,0,29,2,6965,110,263,32,2,2,1,25,1501.875,0,1.0986122886681098,7.315135219295073,8.848796450925947,4.709530201312334,5.575949103146316,3.4965075614664802
4,0,25,0,3415,62,17,26,3,1,1,30,207.08,0,0.0,5.337922621140396,8.13622555490846,4.143134726391533,2.8903717578961645,3.295836866004329
17,0,46,3,5080,99,24,33,4,1,1,45,189.475,0,1.3862943611198906,5.249520952359073,8.533263371593732,4.605170185988092,3.2188758248682006,3.5263605246161616
0,0,37,0,1543,27,4,9,3,1,1,30,78.8,0,0.0,4.379523504455763,7.342131730584722,3.332204510175204,1.6094379124341003,2.302585092994046
12,0,14,0,8818,165,41,36,4,1,1,45,327.075,0,0.0,5.793242240782351,9.08466376388818,5.111987788356544,3.7376696182833684,3.6109179126442243
3,0,35,0,1558,33,9,31,3,1,2,30,99.64,1,0.0,4.611549792952131,7.351799869057777,3.5263605246161616,2.302585092994046,3.4657359027997265
13,0,37,2,16085,192,171,45,2,1,1,25,1501.965,0,1.0986122886681098,7.31519510272202,9.685704607464015,5.262690188904886,5.147494476813453,3.828641396489095
7,0,35,0,5108,87,1,24,2,1,1,25,238.275,1,0.0,5.47761351808197,8.538758969330798,4.477336814478207,0.6931471805599453,3.2188758248682006
5,0,34,0,305,6,7,2,3,1,2,30,40.44,1,0.0,3.7242465979512276,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,42,1,7508,133,392,44,3,1,1,30,1873.64,0,0.6931471805599453,7.536171919970152,8.923857580099885,4.897839799950911,5.973809611869261,3.8066624897703196
7,1,33,0,2238,48,0,16,3,1,2,30,91.44,0,0.0,4.52655978540618,7.713784616598755,3.8918202981106265,0.0,2.833213344056216
7,0,11,2,4695,46,222,12,3,1,1,30,1077.64,0,1.0986122886681098,6.98345626732582,8.454466361507933,3.8501476017100584,5.407171771460119,2.5649493574615367
5,0,33,1,6975,98,23,25,5,1,1,55,140.595,0,0.6931471805599453,4.952970869901717,8.850230965588816,4.59511985013459,3.1780538303479458,3.258096538021482
0,0,38,0,750,16,4,14,2,1,2,25,52.47,0,0.0,3.97912074896064,6.621405651764134,2.833213344056216,1.6094379124341003,2.70805020110221
7,1,31,0,2268,38,26,30,3,1,2,30,196.24,1,0.0,5.284421261355925,7.727094484779841,3.6635616461296463,3.295836866004329,3.4339872044851463
16,0,29,0,1005,31,17,9,3,1,2,30,109.44,0,0.0,4.704472387061954,6.913737350659685,3.4657359027997265,2.8903717578961645,2.302585092994046
0,0,35,0,5813,59,80,20,2,1,1,25,624.24,0,0.0,6.43813557602727,8.668024081118821,4.0943445622221,4.394449154672439,3.044522437723423
7,0,42,2,2053,33,17,12,4,1,1,45,94.65,0,1.0986122886681098,4.560695695886262,7.627544390488503,3.5263605246161616,2.8903717578961645,2.5649493574615367
16,0,17,1,6392,141,85,42,2,2,1,25,676.485,0,0.6931471805599453,6.518387412287355,8.762958920766726,4.955827057601261,4.454347296253507,3.7612001156935624
0,0,36,0,6798,116,359,43,2,1,1,25,1926.63,0,0.0,7.564046548039965,8.82453082152646,4.762173934797756,5.886104031450156,3.784189633918261
0,0,40,0,433,11,39,8,3,1,2,30,173.76,0,0.0,5.163413604083235,6.073044534100405,2.4849066497880004,3.6888794541139363,2.1972245773362196
19,0,33,0,355,37,0,2,2,1,2,25,17.64,1,0.0,2.925309809257445,5.87493073085203,3.6375861597263857,0.0,1.0986122886681098
7,0,38,1,4515,83,2,25,3,1,1,30,191.92,0,0.6931471805599453,5.262275595200771,8.415381925269553,4.430816798843313,1.0986122886681098,3.258096538021482
1,0,32,0,5658,85,0,6,2,1,1,25,258.435,0,0.0,5.5585061895345955,8.641002477142523,4.454347296253507,0.0,1.9459101490553132
14,0,17,4,3562,56,39,19,3,2,1,30,300.72,0,1.6094379124341003,5.70949943498543,8.178358165605836,4.04305126783455,3.6888794541139363,2.995732273553991
13,0,39,2,4733,99,17,30,3,1,1,30,261.28,0,1.0986122886681098,5.569412635395419,8.46252579007393,4.605170185988092,2.8903717578961645,3.4339872044851463
0,0,35,0,5595,70,158,9,3,1,1,30,858.6,0,0.0,6.756467164768355,8.629807335785372,4.2626798770413155,5.0689042022202315,2.302585092994046
1,0,30,0,905,12,31,7,4,1,2,45,100.425,0,0.0,4.619319609092511,6.80903930604298,2.5649493574615367,3.4657359027997265,2.0794415416798357
6,0,37,1,2895,59,207,27,2,1,1,25,1064.43,0,0.6931471805599453,6.971133752524603,7.971085753505607,4.0943445622221,5.337538079701318,3.332204510175204
0,1,34,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,30,0,780,14,29,7,4,1,2,45,92.35,0,0.0,4.536355869987732,6.660575149839686,2.70805020110221,3.4011973816621555,2.0794415416798357
10,0,13,3,4755,49,227,14,3,1,1,30,1100.16,0,1.3862943611198906,7.004119448598549,8.467162257810672,3.912023005428146,5.429345628954441,2.70805020110221
6,1,34,0,2208,41,29,29,3,1,2,30,205.96,1,0.0,5.332525537877774,7.700295203420117,3.7376696182833684,3.4011973816621555,3.4011973816621555
3,0,39,0,2475,53,176,22,2,1,1,25,905.76,0,0.0,6.8098778065003245,7.814399633804487,3.9889840465642745,5.176149732573829,3.1354942159291497
8,0,38,0,4370,71,5,17,3,1,1,30,197.64,0,0.0,5.2914941411999115,8.382747094863314,4.276666119016055,1.791759469228055,2.8903717578961645
12,0,39,1,6628,106,15,12,3,1,1,30,329.36,0,0.6931471805599453,5.800182968942516,8.79920924224139,4.672828834461906,2.772588722239781,2.5649493574615367
25,1,33,0,1145,48,25,20,2,1,2,25,166.185,1,0.0,5.119100983707496,7.044032897274685,3.8918202981106265,3.258096538021482,3.044522437723423
2,0,36,1,2688,62,16,46,1,1,1,15,239.25,0,0.6931471805599453,5.481680047850402,7.896924656268864,4.143134726391533,2.833213344056216,3.8501476017100584
2,0,40,0,1055,22,11,16,2,1,2,25,97.965,0,0.0,4.594766252272699,6.962243464266207,3.1354942159291497,2.4849066497880004,2.833213344056216
1,0,36,0,1668,25,0,6,3,1,1,30,67.72,0,0.0,4.230040277676,7.419979923661835,3.258096538021482,0.0,1.9459101490553132
22,0,34,0,550,42,0,19,3,1,2,30,23.68,1,0.0,3.205993199037187,6.311734809152915,3.7612001156935624,0.0,2.995732273553991
19,0,42,3,6203,106,43,30,3,1,1,30,424.36,0,1.3862943611198906,6.052935869196083,8.73294952429643,4.672828834461906,3.784189633918261,3.4339872044851463
1,0,39,0,2970,29,487,11,3,1,1,30,2067.96,0,0.0,7.634801344547541,7.9966538754626075,3.4011973816621555,6.1903154058531475,2.4849066497880004
0,0,31,0,2660,14,0,9,3,1,1,30,106.96,0,0.0,4.681760788149804,7.886457270977689,2.70805020110221,0.0,2.302585092994046
12,0,17,3,4955,56,237,18,3,1,1,30,1148.44,0,1.3862943611198906,7.047030146233725,8.508354242749032,4.04305126783455,5.472270673671475,2.9444389791664403
17,0,39,1,2948,67,375,29,3,1,1,30,1620.6,0,0.6931471805599453,7.39116859513779,7.989221408815276,4.219507705176107,5.929589143389895,3.4011973816621555
